TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/EmHXB-LcKl4.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/ZxINvFnvCzc.txt,Fresh_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/VFmdoiFqKNA.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/UGj4ndhDHLc.txt,Hard_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/AdeA8QcnAIE.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/aWd1fDSK3yY.txt,Hard_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/C4N34y5lkWM.txt,Semi_soft_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/dDlliHlXclQ.txt,Fresh_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/HIonWSCfhsM.txt,Fresh_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Z7iOxrkTOyw.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/RIys9KRck_w.txt,Firm_Cheese
TEST,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Htv-oEAeIMY.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/FQPT6iMMqhs.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/JTAg6BQK6tw.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/CVjbh7j77gA.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Fw311uaf088.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/YTx90Xnn1wg.txt,Firm_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/WGhinp8kE1E.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Eoak6Cpf3Gw.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/LRVfTidOCho.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/ee8lfwHQ-_4.txt,Soft_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Z75HZma0fm8.txt,Veined_Cheeses
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/aoZ244oXxoY.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/WtZ4Dx7b30I.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/QEanQLfC00I.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/CWUY8PBcs3w.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Hf6MmdGtESQ.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/ErdLgnc2ogc.txt,Hard_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/TSsVUh25am0.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/aJD5zmLMnB0.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Ujgy8wDa_6g.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/DFkVOGpjokE.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/fi9G8CwjV1E.txt,Fresh_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/TT30roOIj80.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Q2TNBL68C78.txt,Fresh_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/KRu_sZN4hMU.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/OTHwPzt9fA8.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Bs1pVmkwu0I.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/eINJ93oaMsg.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/cPpLYQd-h-k.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/YX0H-5GVzK0.txt,Fresh_Cheese
TEST,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/CSkrmpsNMcg.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Hoh1m-gghvY.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/BH3y7GCUR84.txt,Semi_soft_Cheese
TEST,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/VsG-cexDEIU.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/eJ9AwIMHPaM.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/NmW1IIWQKXE.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Oa-SdMIBtl4.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/LVU-fkci984.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Rq-Y60EDYX0.txt,Firm_Cheese
TEST,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/K2XGIB2cD38.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Uz1T1GbHPIw.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/VLiC3tRF7T8.txt,Veined_Cheeses
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Z62QygjpGIU.txt,Soft_Cheese
TEST,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/JLLG3yiNKTg.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Ni20KVa77NU.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Oq4drFRTSXY.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/XjFQU0KHD7g.txt,Soft_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Mm3ny2MqCm4.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Yg_pNQFmPKw.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Op84PmeTIaA.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/OxS332NBdEQ.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/a_Ncc1Zwnx8.txt,Hard_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/ffBojImjY_Y.txt,Firm_Cheese
TEST,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/HMmrH5pr0r8.txt,Semi_soft_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/EMTRbl3Rq7o.txt,Veined_Cheeses
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/TZ-y9yGMLNA.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/SPpV68gbhxA.txt,Semi_soft_Cheese
TEST,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/UwzctQVXdCI.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/cmxjcZQw6lY.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Gc3BsqZk-A8.txt,Fresh_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/J_toXTXg0Uw.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Mjggp8E7Mo0.txt,Firm_Cheese
TEST,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/aKNLz7WG8sk.txt,Semi_soft_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/BiY451z4yvo.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/eT4wDVcOlcU.txt,Soft_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/WK-cfl6ZbMw.txt,Fresh_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/FBbZoL4LZbM.txt,Fresh_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/aXQtW9_F2bI.txt,Fresh_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/KDAeAvBAmyw.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/dSK7rRYXw8g.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/ZnzMfQIP3Fg.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/bx94ic_vS3A.txt,Soft_Cheese
TEST,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/REcq0yWhoVk.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/GeWzkEFOtLY.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/D5FAw7Jv1uI.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/ewl4ENpVWVU.txt,Hard_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/WbYMYsccANY.txt,Fresh_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/QY9myZL3W9c.txt,Hard_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/bnnV_5uR8tA.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/OlVJ4CIuQmY.txt,Soft_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/VI49UgNQwog.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/GTp1VxjzRbI.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/f1ytK2cYUZU.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/J2yQUzhf1P4.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/dIjKqmK94wY.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/UzLvXThrrYk.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/fWbwCrcxYxw.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Fkv4N1BUQp8.txt,Semi_soft_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/NGTWbVjTHWg.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/XwndpZG2LCc.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/IqUJoqLRxOk.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/V_TYVk9l8iY.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/IXgbWMx5ZyI.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/KDPmG6I3SFA.txt,Hard_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/enye-JzKQdY.txt,Firm_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/ZMndWLwy_MM.txt,Semi_soft_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/U2YQWbaiZ88.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/RRw_v5BUNkA.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/HEDwPKvw6tM.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/eAoKVfwVjkw.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/P9kezO7ZSgg.txt,Fresh_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/GbDa8P8J6TA.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/JVDioD1QgNg.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/OEDcRiAY4Ho.txt,Hard_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/VCEaMX-0JVg.txt,Hard_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Kw4j9hwcYRM.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/CGZlWx9-YJI.txt,Firm_Cheese
TEST,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/RiENha6gqnA.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/JpPriVcM_Lk.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/JrYMBlUVu-8.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/BcBZ3KIj2ds.txt,Veined_Cheeses
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/NJ13YUG043E.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/XXEt3DT7tc4.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/e7ylQ5qTFtU.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/IBkGSAZu2pw.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/P8wKDt6GpiA.txt,Firm_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/QBYqfL9xIB0.txt,Hard_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/KW4NkPLqynY.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/XuZEQ5OOanI.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/KrMPTzs2UzY.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/V4l6rlUuom8.txt,Fresh_Cheese
TEST,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Q_N889TQL3w.txt,Fresh_Cheese
TEST,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/C7JVTLb6tKU.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/SAWW1_BFGxs.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/J2BZzm-QXHY.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/FdEDZAdmfFk.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/fNlBvf1GkOI.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/SnS1s3ouuzQ.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/MuDnFoHOUnk.txt,Hard_Cheese
TEST,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/ETg_fHwou3Q.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/elW1xLz0xeM.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/VUq0MHYBv_0.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/RnJJYmQ8KIo.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/AAOFo2tSnOU.txt,Veined_Cheeses
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/QmV_MoFGlHw.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/TKiU1XX_S4k.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/GyL4ahHajj0.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/cBS4_tQugyw.txt,Fresh_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/SFutqVMdIj8.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/FR3_GLdvxOI.txt,Veined_Cheeses
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/dTY303yFwFA.txt,Semi_soft_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/ekjzxCDBvLQ.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/PK4viTzgV0s.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/NxLZZqRzbZo.txt,Semi_soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/cHiKd1rvAEs.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/fC0wWoR4Vbo.txt,Hard_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/U5c3FnIN45E.txt,Soft_Cheese
VALIDATION,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/CTkW-6QVsjQ.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/UXKwuL9UcW0.txt,Fresh_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/ZaJvBPhGVYI.txt,Fresh_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/Y5e4GrXdkj4.txt,Soft_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/L6Oxrr92yTA.txt,Firm_Cheese
TRAIN,gs://translation_samples_beta/export_data-me_do_not_delete-2020-04-09T20:37:36.068Z/files/JV3jgJAaa3s.txt,Soft_Cheese
